0.6786127167630058	0.6786127167630058	0.6267263904441956	0.991003501992513	7.3644504686e-05
0.6786872734211028	0.6786872734211028	0.6268711883200887	0.9908993899369802	7.29228772037e-05
0.6786321556773096	0.6785714285714286	0.6268301610541728	0.9908152474948386	7.22152475274e-05
0.6787050898203593	0.6787050898203593	0.6267899220590901	0.9907209639719512	7.15212199551e-05
0.6784655300222387	0.6785912882298425	0.6267504488330341	0.9906266063275446	7.08403969232e-05
0.6787222324215164	0.6786632390745502	0.626889560732705	0.990542257355462	7.01724081129e-05
0.6787922881047653	0.6787922881047653	0.6268498942917548	0.9904377647770828	6.95168940822e-05
0.6785585585585585	0.6786808433952063	0.6268109617734334	0.990343185235265	6.88735080858e-05
0.6785076758300607	0.6786288162828067	0.6267727429955033	0.9902586259110456	6.82419197164e-05
0.6787262273330384	0.6785208775654635	0.6268100419844058	0.990163901315856	6.76184130614e-05
0.6786747304759401	0.6787655619849202	0.6267725227137642	0.9900691020771034	6.70098846775e-05
0.6787141615986099	0.6787141615986099	0.6267250084146752	0.9899742281065238	6.64085455197e-05
0.678663681763389	0.678608336203927	0.6266889074228523	0.989879279315714	6.5821184768e-05
0.6787299419597133	0.6786750896363326	0.626818783068783	0.9897842556161308	6.52441198378e-05
0.6786258250126925	0.6786258250126925	0.6267824946730044	0.9896992755089652	6.46770803196e-05
0.6785774198959906	0.6786912751677853	0.6267468313292168	0.989594088470493	6.41198103279e-05
0.6786961583236322	0.6786427145708582	0.6267117770259385	0.9895089669978026	6.35720521313e-05
0.6787069107702458	0.6785419759195118	0.6268370607028754	0.9894136477834508	6.30335716201e-05
0.678659035159444	0.6787700359829899	0.6268018374782195	0.9893182532202324	6.25041364794e-05
0.6784498135235933	0.6785598443074927	0.6267672007540056	0.9892329217105664	6.19835107331e-05
0.6786748150530717	0.678623130127071	0.6267331360024926	0.9891273479654348	6.14714874881e-05
0.6787366406125379	0.6788449266113593	0.6268541409147095	0.9890317278326248	6.09678452783e-05
0.6786392405063291	0.6786392405063291	0.6268199233716475	0.9889461824235164	6.04723871746e-05
0.6787507846829881	0.6787003610108303	0.6267862572210399	0.9888504148092486	5.99849125914e-05
0.6785491905354919	0.6784991437023198	0.6267531292414417	0.9887545713124746	5.95052318397e-05
0.678714859437751	0.6788197126525568	0.6268701376421305	0.9886587670982298	5.90331543039e-05
0.6786699356420473	0.6787739463601532	0.6268368710108357	0.9885627725872532	5.85685066331e-05
0.678625722103983	0.67857685875019	0.6268041237113402	0.9884667019242503	5.81111109138e-05
0.6786845678081158	0.6786360893180446	0.62677188367675	0.9883807295111156	5.76608010416e-05
0.6786168699947609	0.6786944153316364	0.6268034510258826	0.9882744511282788	5.72149828737e-05
0.6787226141849239	0.6786510176793938	0.626771710194978	0.9881883349625286	5.67786501417e-05
0.6786319746443576	0.6787083456207609	0.6267404498393431	0.9880919638582444	5.63489170132e-05
0.6785897154560749	0.6785191688615745	0.6267096591311743	0.9879955161520432	5.59256394533e-05
0.678745189165638	0.6788204532248693	0.6268200042202996	0.9879091863677606	5.55086670378e-05
0.6786795444716737	0.6786332179930796	0.6267802289863167	0.98780239056827	5.50953599884e-05
0.6786378594934898	0.6785918717801946	0.6267498267498267	0.9877057125075244	5.46904191398e-05
0.6785511363636364	0.6786475351612445	0.6267198679141442	0.9876191642680712	5.42913848662e-05
0.6786066845296855	0.6787023977433004	0.6268269362109001	0.9875223362434268	5.38981264851e-05
0.6787064258714826	0.6787564766839378	0.6267968538106862	0.9874254310697066	5.35105242171e-05
0.678621073116486	0.6785763937161129	0.6267672007540056	0.9873285781438412	5.31284500869e-05
0.6785812862268839	0.6786749482401656	0.6267379679144385	0.9872315194389638	5.27517915705e-05
0.6787280701754386	0.6786840301576422	0.6268418956591	0.9871446103497648	5.23804306778e-05
0.6786880783886772	0.6786443446304614	0.6268125494331663	0.987047400783704	5.20142603235e-05
0.6786486486486486	0.6786052169212056	0.626783610420212	0.9869400120774184	5.16531706848e-05
0.6785666353509596	0.6786577181208053	0.6267550702028081	0.986852883355177	5.1297051931e-05
0.678752332711277	0.6787095053992801	0.6268560361523564	0.9867554417413572	5.09458115037e-05
0.6785808842997088	0.6786281779661016	0.6268273916388818	0.9866579222429448	5.05993431942e-05
0.6786324786324787	0.67859021567596	0.626799133868297	0.9865705762350456	5.02575526105e-05
0.6787253493535327	0.6786833855799373	0.6267712550607287	0.9864627880503338	4.99203426244e-05
0.678666407212817	0.6786919283675058	0.6267986176562991	0.9863650353955064	4.95857445496e-05
0.6787164121399575	0.6786542923433875	0.6267711129143	0.986277468156952	4.92576458388e-05
0.6785508545093772	0.6785760020489179	0.6267439697401873	0.9861795630031214	4.893385613e-05
0.6787281399046105	0.6786668362803715	0.6267171810509456	0.9860815794069008	4.86142920766e-05
0.6787767738674417	0.6787158746208292	0.6268131464593917	0.985983661306068	4.82988712301e-05
0.6786140229740757	0.6786387040060279	0.6267862572210399	0.9858855216086188	4.79875120406e-05
0.6786627580614981	0.6786026200873363	0.6267597124040843	0.9857975873381531	4.76801393144e-05
0.6786267583813597	0.6786511281924126	0.6267335054331512	0.985699294224161	4.73766769384e-05
0.6786747952460127	0.678699026734015	0.6268269402851518	0.9856009221996932	4.70770469708e-05
0.6787025703794369	0.6786632390745502	0.6267931238885596	0.985502471169687	4.6779416403e-05
0.6786669909997568	0.678588807785888	0.6267672007540056	0.9854039410389264	4.64871241342e-05
0.6787138885531246	0.6786750483558994	0.626741599344339	0.9853053317120422	4.61984601366e-05
0.6786400768861125	0.6786014658176138	0.6268326739585758	0.9852169520530292	4.59133563414e-05
0.6786055396370583	0.6786481967996179	0.6268069850815312	0.9851080286701388	4.56317446753e-05
0.6787706182508604	0.6786138143840493	0.6267816091954023	0.9850091822627572	4.53535634267e-05
0.6786177615284821	0.6786599032676655	0.6267565406146464	0.9849205775800676	4.50787536089e-05
0.6786635404454865	0.6787054409005628	0.6268453327276857	0.9848215760779778	4.48072471347e-05
0.6785922386668221	0.6785547785547785	0.6268201828648832	0.9847224948093668	4.45389904661e-05
0.6786748523109001	0.6787162553585911	0.6267953321364452	0.9846234925752548	4.42739236942e-05
0.6785261945883707	0.6786824830127836	0.626770775237033	0.9845242525741223	4.40119896347e-05
